tweet_id,Username,text,Artist,created_at
1650139950761779201,Buju5_5,"This ""heart on my sleeve"" track with an A.I simulating Drake &amp; Weeknd's voice is showing the direction music will take. Imagine you have a song by Tems but you want to hear it in Rihanna's voice instead (just found that one out).. music is about to evolve &amp; I'm here for it",The Weeknd,2023-04-23 14:09:57+00:00
1650139889407602690,Wtfshubhuhh,That looks like Weeknd cover,The Weeknd,2023-04-23 14:09:42+00:00
1650139881673457665,saigonyears,"can taylor, sos, louis and the weeknd announce their australian leg already i cant deal with this anticipation",The Weeknd,2023-04-23 14:09:40+00:00
1650139814069665792,Bofofbow,Seems like weeknd is a bit dry Shill me something sirs $Rekt,The Weeknd,2023-04-23 14:09:24+00:00
1650139787666259977,chrxomehearted,The Weeknd and Future on Lowlife.,The Weeknd,2023-04-23 14:09:18+00:00
1650139679264473089,TendieM95,Seeing The Weeknd and Kaytranda too. Couldnt get Sza tickets but oh well,The Weeknd,2023-04-23 14:08:52+00:00
1650139632833626112,0calpony,its drake kanye weeknd and frankie poo right?!?,The Weeknd,2023-04-23 14:08:41+00:00
1650139578999635968,Grandes_Updates,"years ago today, The Weeknd &amp; Ariana Grande released Save Your Tears (Remix).",The Weeknd,2023-04-23 14:08:28+00:00
1650139530316468224,thepopquote,the weeknd / save your tears,The Weeknd,2023-04-23 14:08:16+00:00
1650139518761041924,BirhaneMikael,The Weeknd,The Weeknd,2023-04-23 14:08:14+00:00
1650139443293040649,topflytmusic,"The Weeknd, Kendrick Lamar - Pray For Me (Audio)",The Weeknd,2023-04-23 14:07:56+00:00
1650139431783759874,jennifernadalr,so en conclusion coachella weeknd was better than weekend,The Weeknd,2023-04-23 14:07:53+00:00
1650138967633788931,allhiphopcom,The Weeknd Questioned His Look As A Young Artist,The Weeknd,2023-04-23 14:06:02+00:00
1650138941499256833,g0thiccgurl,gosh the weeknd is the male equivalent to lana del ray for women and like even tho in a way i would be categorized as a lana del ray woman i see a guy liking the weeknd as a red flag,The Weeknd,2023-04-23 14:05:56+00:00
1650138710640320512,ronreup,"kim and nicki are both under republic so YES, imma blame the label. and dont make me bring up the way they treat every weeknd and ariana drop compared to nickis. perfect example is SYT remix",The Weeknd,2023-04-23 14:05:01+00:00
1650138617040326657,vkogirl,the weeknd foi tudo eu,The Weeknd,2023-04-23 14:04:39+00:00
1650138374445969409,Ina13100,LACK x Doja Cat x The Weeknd type beat 'DRAG' // Dark R&amp;B instrumental ... via,The Weeknd,2023-04-23 14:03:41+00:00
1650138334465802241,OdinXxxX0,".Creepin live for the first time years ago today, The Weeknd surprise-released his 'My Dear Melancholy,' EP. It debuted at on the Billboard chart with over K units sold in the first week. The EP has nearly billion streams on Spotify with only song",The Weeknd,2023-04-23 14:03:31+00:00
1650137946199080960,amergashii,The weeknd ez,The Weeknd,2023-04-23 14:01:59+00:00
1650137916666945545,PolarChanas,I risked wth my all n last voucher...Fada God must bless this..this weeknd was so brutal on me.pls God pls be on this we are just tryng to fight poverty nothing else,The Weeknd,2023-04-23 14:01:52+00:00
1650137875575390208,theblguy69,Weeknd that's you?,The Weeknd,2023-04-23 14:01:42+00:00
1650137788723937283,WEEKNDDAYSXO0,THE WEEKND KEEPS ME ALIVE,The Weeknd,2023-04-23 14:01:21+00:00
1650137781299970050,changisbang,amo the weeknd,The Weeknd,2023-04-23 14:01:19+00:00
1650137695094546432,Ram45643522,"That was one of the first songs that I heard when I discovered The Weeknd, and the remix with Eminem, I learned the lyrics",The Weeknd,2023-04-23 14:00:59+00:00
1650137616686219266,allthstime0,tio necesito ver a the weeknd y no reponen,The Weeknd,2023-04-23 14:00:40+00:00
1650137344106803200,Ttting50714118,I tried singing a few lines of 'Die for you' from The Weeknd and Ariana Grande,The Weeknd,2023-04-23 13:59:35+00:00
1650137295364956162,ashi4h,out of time by the weeknd,The Weeknd,2023-04-23 13:59:23+00:00
1650137275009728513,WRBolen,"On the latest , we discuss Frank Ocean's disappointing Coachella performance, that AI-generated Drake and The Weeknd song, and organized crime and poker legend Benny Binion.Watch on YouTube: on Spotify:",The Weeknd,2023-04-23 13:59:19+00:00
1650137121930240000,meI0phile,went out and i thought someone was playing some bhajan on loud speaker went closer and realised weeknd hai,The Weeknd,2023-04-23 13:58:42+00:00
